has_ip,long_url,has_at,double_slash_redirect,pref_suf,has_sub_domain,ssl_state,long_domain,favicon,https_token,req_url,url_of_anchor,tag_links,submit_to_email,abnormal_url,redirect,iframe,domain_Age,dns_record,page_rank,google_index,target
1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1
1,1,1,1,-1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1
-1,1,-1,-1,-1,1,1,-1,1,-1,1,0,-1,1,-1,0,1,1,-1,1,-1,1
-1,-1,1,1,1,1,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,0,-1,1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,-1
-1,0,-1,1,-1,1,-1,1,1,1,-1,-1,0,-1,-1,0,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,-1,-1,1,1,1,-1,1,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,1,1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,1,1,1,1,1,1,-1,0,1,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
-1,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1
1,1,-1,-1,1,0,-1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,1
-1,-1,1,1,-1,0,0,1,1,1,-1,-1,-1,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,-1,1,-1,1,1,1,0,1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,0,-1,1,1,1,-1,-1,0,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,-1,-1,1,1,1,-1,0,1,1,0,1,-1,1,-1,1,-1
-1,1,1,1,-1,0,-1,1,1,1,-1,0,-1,1,1,0,1,1,1,-1,1,-1
1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1
1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,-1,1,-1,1,1,1,1,0,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,0,0,-1,1,1,1,-1,0,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,0,1,1,1,-1,-1,0,1,1,1,1,-1,1,-1,1,-1
-1,-1,1,1,-1,1,0,1,1,1,-1,-1,0,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1
1,0,1,1,-1,0,-1,1,1,-1,-1,0,-1,1,1,1,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
-1,-1,-1,1,-1,0,0,1,-1,1,-1,-1,1,-1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,-1,1,-1,1,1,-1,0,1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,0,1,1,1,-1,-1,0,1,1,1,1,-1,1,1,1,-1
-1,-1,1,1,-1,1,1,-1,-1,1,-1,0,1,-1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,1,1,1,1,-1,0,0,1,1,0,1,-1,1,1,1,1
-1,1,-1,1,-1,0,1,-1,-1,1,1,0,1,1,-1,0,1,1,1,1,1,-1
-1,-1,1,1,-1,0,1,-1,1,1,1,0,0,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,-1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,-1,-1,-1,1,0,-1,1,-1,-1,-1,1,1,-1,0,1,-1,-1,1,-1,-1
-1,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,0,1,1,-1,-1,-1,1
-1,-1,-1,1,-1,0,0,1,1,1,-1,-1,0,1,1,1,1,-1,1,1,1,-1
1,1,1,1,-1,-1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1
1,1,1,1,-1,1,1,1,-1,1,-1,0,0,1,1,0,1,1,1,1,1,1
-1,-1,1,1,-1,1,1,1,1,1,-1,0,0,1,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1
-1,-1,-1,1,-1,1,0,1,-1,1,1,-1,0,-1,1,0,1,-1,1,1,1,-1
-1,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,-1,0,1,1,-1,-1,-1,1
-1,-1,1,-1,1,1,1,-1,1,-1,1,1,0,1,-1,0,1,-1,-1,1,-1,1
-1,-1,-1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,1,0,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,-1,0,1,1,0,1,-1,1,-1,1,1
-1,1,-1,1,1,1,1,1,-1,1,-1,0,-1,-1,1,0,-1,1,1,1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
1,-1,-1,1,-1,0,-1,-1,-1,1,1,-1,0,-1,1,1,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,-1,-1,1,1,1,0,0,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,0,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,0,-1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,1,-1,1,1,1,0,1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,-1,1,1,1,1,-1,0,0,1,1,1,1,-1,1,-1,1,1
-1,-1,1,1,-1,1,0,-1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,1,0,1,1,1,-1,-1,0,1,1,0,1,-1,1,-1,1,-1
-1,-1,-1,1,-1,0,-1,1,-1,1,1,-1,0,-1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1
-1,1,1,1,-1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,-1
1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,0,1,1,1,-1,1,-1
-1,-1,-1,-1,-1,0,1,-1,1,-1,1,0,-1,-1,-1,0,1,-1,-1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,1,0,1,-1,1,1,1,1
-1,-1,1,-1,-1,1,1,-1,1,-1,1,0,1,1,-1,0,1,-1,-1,-1,-1,1
-1,-1,1,1,-1,0,1,1,1,1,-1,0,-1,1,1,1,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,-1,-1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,0,-1,-1,1,-1,1,1
-1,1,1,1,-1,0,0,-1,1,1,1,-1,0,1,1,0,1,1,1,-1,1,-1
1,-1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,0,1,-1,1,-1,1,1
-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,0,1,-1,-1,-1,1,1
1,-1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,-1,0,-1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,1,-1,1,1,1,0,1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,0,-1,1,1,-1,-1,-1,-1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,1,1,1,1,-1,0,0,1,1,1,1,-1,1,-1,1,1
1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,0,1,-1,0,1,-1,-1,-1,1,1
-1,1,1,1,-1,0,0,-1,1,1,1,-1,0,1,1,0,1,1,1,-1,1,-1
1,1,1,1,-1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,-1,0,0,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,0,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1
1,1,1,1,-1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
-1,-1,-1,1,-1,0,-1,-1,-1,1,1,0,-1,-1,1,0,1,-1,1,-1,1,-1
-1,-1,1,-1,-1,0,1,-1,1,-1,1,0,0,1,-1,0,1,-1,-1,-1,-1,1
-1,-1,1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1,-1,1,1,-1,0,0,-1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1
-1,-1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,1,-1
-1,1,1,-1,-1,0,0,-1,1,-1,1,-1,1,1,-1,0,1,1,-1,-1,-1,-1
-1,1,-1,-1,1,1,1,-1,1,-1,-1,0,1,1,-1,0,1,1,-1,1,-1,1
-1,-1,1,-1,1,0,1,-1,1,-1,1,0,0,1,-1,0,1,-1,-1,-1,-1,1
-1,1,1,1,-1,0,1,-1,1,1,1,0,0,1,1,0,1,1,1,-1,1,1
-1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,1,-1,-1,-1,-1,1
-1,-1,1,1,-1,0,1,1,1,1,1,0,0,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,0,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,-1,1,-1,0,0,1,1,1,1,0,-1,-1,-1,0,1,-1,1,-1,1,-1
1,-1,-1,-1,-1,0,1,-1,1,-1,1,0,-1,-1,-1,0,1,-1,-1,1,1,1
1,-1,1,1,1,0,-1,-1,1,1,1,1,-1,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,0,0,1,1,1,-1,-1,1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,0,-1,-1,1,1,1,-1,0,1,1,0,1,-1,1,-1,1,-1
-1,-1,-1,1,-1,1,1,-1,-1,-1,1,0,-1,-1,-1,0,-1,-1,1,-1,1,1
-1,-1,1,1,-1,0,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,-1,1,1,0,1,1,1,0,1,1,1,-1,1,1
-1,-1,1,1,-1,1,1,1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,-1,-1,0,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,-1,1,1,1,-1,0,-1,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,0,-1,-1,-1,1,1,0,0,1,1,0,1,-1,1,-1,1,-1
1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,0,1,1,1,-1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,-1,1,1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,-1,1,-1,1,1,1,1,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,0,-1,-1,1,1,1,-1,0,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,-1,1,0,-1,1,0,-1,-1,1,-1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,-1,1,1,1,1,0,-1,1,1,1,1,-1,1,-1,1,-1
-1,-1,1,1,-1,1,1,1,-1,1,-1,0,0,1,1,0,1,-1,1,1,1,1
1,1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
-1,-1,1,1,-1,-1,1,1,1,1,-1,0,1,-1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,-1,1,1,1,1,-1,0,1,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,-1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,1,1,1,1,1,0,-1,-1,1,0,1,-1,1,-1,1,-1
1,-1,1,-1,-1,1,1,-1,1,-1,1,0,1,1,-1,0,1,-1,-1,-1,-1,1
-1,-1,1,1,-1,-1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,-1,0,-1,1,1,1,1,-1,1,-1,1,-1
-1,-1,1,1,-1,1,0,1,1,1,-1,-1,-1,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,-1,1,1,1,1,-1,0,0,1,1,1,1,-1,1,-1,1,1
-1,-1,1,1,-1,0,-1,-1,1,1,1,0,0,-1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,-1,-1,1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,1,-1,1,1,1,-1,1,-1,0,0,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,1,-1,1,-1
-1,-1,1,-1,1,1,1,-1,1,-1,1,0,0,1,-1,0,1,-1,-1,-1,-1,1
-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,0,1,1,0,1,1,1,-1,1,-1
1,1,1,1,-1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1
1,-1,-1,1,-1,1,0,1,-1,1,-1,-1,0,-1,1,0,-1,-1,1,-1,1,-1
-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,0,1,1,0,1,1,1,-1,1,-1
-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,1,-1,1,1,1,-1
-1,1,1,1,-1,1,0,-1,1,1,1,-1,0,1,1,0,1,1,1,1,1,-1
-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,1,-1
-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1
1,-1,1,1,-1,1,0,-1,1,1,-1,-1,0,1,1,0,1,-1,1,1,1,-1
-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,0,1,1,1,1,1,1,-1,1,-1
-1,-1,1,1,-1,1,1,1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,1,1,1,1,1,-1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,-1,1,-1,1,0,1,-1,1,-1,0,0,-1,1,1,-1,-1,1,-1,1,-1
1,1,1,1,-1,-1,1,-1,-1,1,1,0,-1,1,1,0,1,1,1,-1,1,1
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,-1,0,1,-1,-1,1,-1,1
-1,1,1,1,1,0,1,-1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,1,-1,1,-1,1,0,0,1,1,0,1,1,1,-1,1,1
-1,-1,1,-1,1,0,1,-1,1,-1,1,0,-1,1,-1,0,1,-1,-1,1,-1,1
-1,-1,1,1,-1,-1,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
-1,-1,-1,1,-1,1,1,-1,-1,1,1,0,1,-1,1,0,-1,-1,1,-1,1,1
1,-1,1,1,-1,1,0,-1,-1,1,1,-1,0,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,1,-1,1,1,1,1,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,-1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,1,-1,1,-1,1,1,1,1,-1,-1,0,-1,-1,-1,0,1,-1,1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,0,1,-1,-1,-1,-1,-1
1,1,1,1,-1,0,1,-1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
1,-1,1,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,0,-1,1,1,1,1,0,0,1,1,1,1,-1,1,1,1,-1
-1,-1,1,-1,-1,1,1,-1,1,-1,1,0,-1,1,-1,0,1,-1,-1,-1,-1,1
1,1,1,1,-1,1,1,-1,-1,-1,1,0,0,1,1,0,1,1,1,1,1,1
-1,-1,1,1,1,1,1,-1,-1,1,1,0,0,-1,1,0,1,-1,1,1,1,1
-1,0,-1,1,-1,0,-1,-1,1,-1,1,0,-1,-1,-1,0,1,-1,1,1,1,-1
-1,1,1,1,-1,0,-1,1,1,1,-1,-1,0,1,1,0,1,1,1,1,1,-1
-1,1,1,1,-1,0,1,-1,-1,1,1,0,0,1,1,0,-1,1,1,-1,1,1
-1,-1,1,1,-1,0,-1,-1,1,-1,-1,-1,0,1,1,1,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,-1,0,0,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,1,-1,1,1,-1,0,-1,1,1,1,1,-1,1,1,1,-1
1,-1,1,1,1,0,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,1,-1,-1,1,-1,-1
1,1,1,1,-1,0,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
-1,-1,1,-1,-1,0,1,1,1,-1,-1,0,1,1,-1,0,1,-1,-1,1,-1,1
-1,-1,1,1,-1,1,1,-1,-1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,1,1,1,1,-1,0,0,1,1,0,1,-1,1,1,1,-1
-1,-1,-1,1,-1,0,0,-1,1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,1,-1
-1,1,-1,1,-1,1,1,-1,-1,1,1,0,-1,-1,1,0,-1,1,1,-1,1,1
1,-1,1,1,-1,1,0,-1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1
-1,-1,1,-1,-1,0,1,-1,1,-1,1,0,-1,1,-1,0,1,-1,-1,-1,-1,1
1,-1,1,1,-1,0,1,-1,1,1,1,0,0,1,1,1,1,-1,1,-1,1,1
1,1,1,1,-1,1,1,-1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,0,1,1,1,-1,1,1
-1,-1,1,1,-1,1,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
-1,-1,1,-1,-1,0,1,1,1,-1,-1,0,1,1,-1,0,1,-1,-1,-1,-1,1
-1,1,1,1,-1,1,1,-1,-1,1,1,0,1,-1,1,0,-1,1,1,-1,1,1
1,1,1,1,-1,0,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
1,1,1,1,-1,-1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1
-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,1,-1,1,1,1,-1,0,0,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,-1,-1,1,1,1,-1,0,1,1,1,1,-1,1,-1,1,-1
1,1,-1,1,-1,1,1,-1,-1,1,1,0,1,-1,1,0,-1,1,1,1,1,1
-1,-1,1,1,-1,0,-1,-1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,-1
-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,-1,-1,-1,1
1,-1,1,1,-1,0,-1,-1,1,1,-1,0,-1,1,1,1,1,-1,1,1,1,-1
-1,-1,1,1,-1,1,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,-1,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,-1,-1,1,1,-1,0,-1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,0,1,-1,1,1,1,0,-1,1,1,1,1,-1,1,1,1,-1
-1,1,1,1,-1,1,0,-1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1
-1,-1,1,1,-1,0,1,-1,1,1,1,0,1,1,1,0,1,-1,1,1,1,-1
-1,-1,1,1,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,1,1,-1,1,1,-1,0,-1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,0,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,0,-1,-1,1,1,-1,-1,0,1,1,0,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,-1,1,1,1,-1,0,-1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,-1,0,-1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,1,1,-1,1,1,1,0,-1,1,1,0,1,-1,1,-1,1,1
-1,1,1,1,-1,0,-1,-1,1,1,1,-1,1,1,1,0,1,1,1,-1,1,-1
-1,1,1,1,-1,1,0,1,1,1,-1,-1,0,1,1,0,1,1,1,-1,1,-1
-1,-1,1,1,-1,0,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,0,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,1,-1
-1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,-1
1,-1,1,1,-1,-1,-1,1,1,1,-1,0,0,1,1,0,1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1
1,-1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,0,-1,-1,1,1,1,-1,1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,1,0,1,-1,1,1,1,-1
-1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,-1,0,-1,1,1,1,1,-1,1,1,1,-1
1,-1,1,1,-1,0,1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,1,1,1,1,-1,-1,0,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,-1,-1,1,-1,1,1,1,0,-1,1,1,0,1,1,1,-1,1,1
-1,-1,1,1,-1,0,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,-1
1,1,1,1,-1,-1,1,-1,1,1,1,0,0,1,1,0,1,1,1,-1,1,1
1,-1,1,-1,-1,0,-1,1,1,-1,-1,-1,1,1,-1,0,1,-1,-1,-1,-1,-1
1,-1,1,1,-1,-1,1,-1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
-1,-1,1,1,-1,0,-1,-1,1,1,1,-1,-1,1,1,0,1,-1,1,-1,1,-1
1,-1,1,1,1,0,1,-1,1,-1,1,1,0,1,1,0,1,-1,1,1,1,1
1,-1,-1,1,-1,0,-1,1,-1,1,-1,0,0,-1,1,1,1,-1,1,1,1,-1
-1,-1,1,1,-1,0,-1,1,1,1,1,0,0,1,1,0,1,-1,1,1,1,-1
-1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,0,1,1,1,1,1,0,0,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,-1,1,1,1,1,0,0,1,1,0,1,-1,1,-1,1,1
1,-1,1,1,-1,-1,1,-1,1,1,1,1,0,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,1,0,1,1,1,-1,0,-1,1,1,0,1,-1,1,-1,1,-1
-1,1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,0,1,1,1,-1,1,1
-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,0,1,1,0,1,-1,1,1,1,-1
1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1,0,1,-1,1,1,1,1
1,-1,1,1,-1,0,1,-1,1,1,1,1,0,1,1,0,1,-1,1,1,1,1
-1,-1,1,1,-1,0,-1,1,1,1,1,0,-1,1,1,0,1,-1,1,1,1,-1
